0,0.99999994,0.023169022,0.0,0.0,0.06304567,0.998831
1,0.99828374,0.059948355,0.0012601698,8.474666e-05,0.12226254,0.9995514
2,0.9956465,0.096398175,0.002897748,0.00025169906,0.17789519,0.9999361
3,0.99219555,0.13227026,0.0048950277,0.00051968906,0.23018077,1.0
4,0.9880228,0.16737127,0.007229166,0.0009049781,0.27934536,0.99975693
5,0.9832075,0.20155537,0.009874304,0.0014209158,0.3256021,0.9992201
6,0.97781956,0.23471677,0.012803238,0.00207779,0.36914995,0.9984019
7,0.97192115,0.26678264,0.01598866,0.0028828294,0.4101734,0.997314
8,0.9655682,0.29770672,0.01940401,0.0038403245,0.44884267,0.9959673
9,0.9588106,0.32746398,0.023024043,0.0049518324,0.48531422,0.99437225
10,0.95169395,0.35604587,0.02682516,0.0062164394,0.5197314,0.9925385
11,0.94425935,0.38345674,0.030785574,0.0076310546,0.5522254,0.99047536
12,0.9365439,0.4097105,0.034885347,0.00919072,0.58291614,0.9881914
13,0.9285816,0.4348285,0.03910639,0.01088892,0.61191297,0.985695
14,0.9204033,0.45883736,0.043432366,0.012717887,0.63931596,0.9829939
15,0.9120371,0.48176765,0.047848593,0.014668882,0.6652164,0.98009557
16,0.90350837,0.50365245,0.05234192,0.016732458,0.68969774,0.9770069
17,0.89484066,0.5245265,0.056900617,0.018898701,0.7128365,0.97373474
18,0.88605523,0.54442585,0.061514232,0.021157444,0.7347026,0.97028553
19,0.8771714,0.56338656,0.06617351,0.023498448,0.7553603,0.96666527
20,0.86820704,0.5814452,0.07087023,0.025911571,0.7748687,0.96287984
21,0.85917836,0.5986377,0.075597145,0.028386896,0.79328215,0.95893496
22,0.85010016,0.61499965,0.08034789,0.030914841,0.8106508,0.9548357
23,0.84098613,0.63056576,0.08511686,0.033486255,0.82702094,0.9505876
24,0.8318485,0.64537024,0.08989918,0.03609249,0.8424355,0.9461952
25,0.8226987,0.65944624,0.0946906,0.03872544,0.8569343,0.9416635
26,0.8135473,0.6728257,0.09948743,0.041377585,0.8705543,0.9369968
27,0.8044036,0.68553984,0.10428653,0.044042025,0.8833301,0.9321997
28,0.79527646,0.69761896,0.10908522,0.04671247,0.8952938,0.9272763
29,0.78617376,0.709092,0.11388122,0.049383245,0.90647537,0.9222306
30,0.77710277,0.71998703,0.118672684,0.0520493,0.91690314,0.9170665
31,0.7680702,0.7303314,0.12345807,0.05470617,0.9266036,0.9117877
32,0.7590822,0.7401509,0.12823619,0.057349972,0.9356017,0.9063979
33,0.75014406,0.74947083,0.1330061,0.05997738,0.9439209,0.9009004
34,0.7412611,0.7583153,0.13776717,0.06258557,0.95158327,0.8952987
35,0.7324378,0.7667078,0.14251898,0.065172225,0.95861,0.88959587
36,0.72367835,0.7746705,0.14726135,0.067735486,0.96502084,0.8837951
37,0.71498656,0.782225,0.15199429,0.07027394,0.9708347,0.8778992
38,0.7063659,0.7893921,0.15671799,0.072786555,0.9760696,0.87191117
39,0.6978195,0.7961917,0.16143282,0.07527264,0.98074275,0.86583364
40,0.6893501,0.80264306,0.16613929,0.077731885,0.9848704,0.8596694
41,0.68096036,0.8087646,0.17083809,0.080164246,0.988468,0.85342085
42,0.6726525,0.814574,0.17553005,0.08256996,0.9915508,0.84709054
